title,description,content,url,published_date,source,source_url,query,language,platform,date,text,file_source,type,post_id,image_url,domain,country,retweets,likes,user_location,comments,user_display_name,user_name,user_avatar,sentiment,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
,,,https://thepeninsulaqatar.com/article/29/03/2025/amir-exchanges-eid-al-fitr-greetings,,News,,Tamim bin Hamad Al Thani,en,thepeninsulaqatar.com,2025-04-01,"قبل 3 أيام — Doha, Qatar: The Amir HH Sheikh Tamim bin Hamad Al Thani exchanged cables of greetings with Their Majesties, Excellencies, and Highnesses leaders of the ...",social,link,amir-exchanges-eid-al-fitr-greetings,,,us,0,0,thepeninsulaqatar.com,0,,thepeninsulaqatar.com,,positive,,,,,,,positive,0.9976862668991089
,,,https://www.newtimes.co.rw/article/25167/opinions/diplomacy-not-dominance-qatars-breakthrough-in-the-dr-congo,,News,,Tamim bin Hamad Al Thani,en,www.newtimes.co.rw,2025-04-01,قبل 6 أيام — President Paul Kagame and his DR Congo counterpart Felix Tshisekedi and the Emir of Qatar Sheikh Tamim bin Hamad Al Thani during a trilateral summit in Doha ...,social,link,diplomacy-not-dominance-qatars-breakthrough-in-the-dr-congo,,,qatar,0,0,www.newtimes.co.rw,0,,newtimes.co.rw,,positive,,,,,,,positive,0.9806704521179199
,,,https://www.pbs.org/newshour/world/iran-rejects-direct-nuclear-negotiations-with-the-u-s-in-response-to-trumps-letter,,News,,Tamim bin Hamad Al Thani,en,www.pbs.org,2025-04-01,"قبل يومين — Iranian President Pezeshkian and Emir of Qatar Sheikh Tamim bin Hamad Al Thani meet in Tehran. By —. Jon Gambrell, Associated Press Jon Gambrell, Associated ...",social,link,iran-rejects-direct-nuclear-negotiations-with-the-u-s-in-response-to-trumps-letter,,,qatar,0,0,www.pbs.org,0,,pbs.org,,neutral,,,,,,,positive,0.9808777570724487
,,,https://thepeninsulaqatar.com/article/31/03/2025/amir-sends-condolences-to-umm-al-qaiwain-ruler,,News,,Tamim bin Hamad Al Thani,en,thepeninsulaqatar.com,2025-04-01,"قبل يوم واحد — Doha, Qatar: The Amir HH Sheikh Tamim bin Hamad Al Thani sent a cable of condolences to HH Member of the Supreme Council of the United Arab Emirates a...",social,link,amir-sends-condolences-to-umm-al-qaiwain-ruler,,,us,0,0,thepeninsulaqatar.com,0,,thepeninsulaqatar.com,,positive,,,,,,,positive,0.9251817464828491
,,,https://psgtalk.com/2025/03/liverpool-psg-owners-compete-spanish-club-takeover-malaga/,,News,,Tamim bin Hamad Al Thani,en,psgtalk.com,2025-04-01,"قبل 3 أيام — Sheikh Tamim bin Hamad Al Thani. News. Liverpool, PSG Owners Competing for ... bin Nasser bin Abdullah Al Ahmed Al-Thani. However, they face competition ...",social,link,,,,us,0,0,psgtalk.com,0,,psgtalk.com,,neutral,,,,,,,negative,0.9602533578872681
,,,https://www.hindustantimes.com/opinion/delhidoha-engagement-looks-beyond-energy-trade-101741011540401.html,,News,,Tamim bin Hamad Al Thani,en,www.hindustantimes.com,2025-04-01,"03‏/03‏/2025 — The recent visit of Sheikh Tamim bin Hamad Al Thani, the Amir of Qatar, to India marks a momentous chapter in bilateral relations between the two countries.",social,link,delhidoha-engagement-looks-beyond-energy-trade-101741011540401.html,,,us,0,0,www.hindustantimes.com,0,,hindustantimes.com,,neutral,,,,,,,positive,0.9993773102760315
,,,https://www.gulftoday.ae/news/2025/03/28/uae-president-exchanges-eid-al-fitr-greetings-with-leaders-of-brotherly-nations-grand-imam-of-al-azhar,,News,,Tamim bin Hamad Al Thani,en,www.gulftoday.ae,2025-04-01,"قبل 4 أيام — ... Sheikh Mishal Al Ahmad Al Jaber Al Sabah, Emir of Kuwait; Sheikh Tamim Bin Hamad Al Thani, Emir of Qatar; King Hamad Bin Isa Al Khalifa of Bahrain; King ...",social,link,uae-president-exchanges-eid-al-fitr-greetings-with-leaders-of-brotherly-nations-grand-imam-of-al-azhar,,,uae,0,0,www.gulftoday.ae,0,,gulftoday.ae,,positive,,,,,,,positive,0.9888021945953369
,,,https://www.securitycouncilreport.org/whatsinblue/2025/03/democratic-republic-of-the-congo-briefing-and-consultations-16.php,,News,,Tamim bin Hamad Al Thani,en,www.securitycouncilreport.org,2025-04-01,"قبل 6 أيام — ... Tamim bin Hamad Al Thani. According to a joint statement released after the meeting, the two leaders “reaffirmed the commitment of all parties to an ...",social,link,democratic-republic-of-the-congo-briefing-and-consultations-16.php,,,qatar,0,0,www.securitycouncilreport.org,0,,securitycouncilreport.org,,positive,,,,,,,positive,0.9946281313896179
,,,https://www.msn.com/en-ae/news/other/freestyle-drifting-championship-3rd-round-wins-for-al-qahtani-al-muhannadi-and-al-farhan/ar-AA1BXBhZ,,News,,Tamim bin Hamad Al Thani,en,www.msn.com,2025-04-01,"قبل يومين — ... bin Hamad Al Thani, Chairman of Qatar Racing Club. Registration and technical inspections saw widespread participation from the freestyle champions, with ...",social,link,ar-AA1BXBhZ,,,us,0,0,www.msn.com,0,,msn.com,,positive,,,,,,,positive,0.9942432045936584
,,,https://eng.belta.by/president/view/lukashenko-sends-eid-al-fitr-greetings-to-foreign-leaders-166710-2025/,,News,,Tamim bin Hamad Al Thani,en,eng.belta.by,2025-04-01,"قبل يومين — In his messages of greetings to Emir of the State of Qatar Tamim bin Hamad Al Thani and Deputy Emir Abdullah bin Hamad Al Thani, Aleksandr Lukashenko said ...",social,link,,,,qatar,0,0,eng.belta.by,0,,eng.belta.by,,positive,,,,,,,positive,0.9691342711448669
,,,https://en.irna.ir/news/85791652/President-Pezeshkian-congratulates-Muslim-leaders-on-Eid-al-Fitr,,News,,Tamim bin Hamad Al Thani,en,en.irna.ir,2025-04-01,"قبل يوم واحد — For his part, El-Sisi prayed for peace, security, and prosperity across the Muslim world. Qatar. During his conversation with Tamim bin Hamad Al Thani, the ...",social,link,President-Pezeshkian-congratulates-Muslim-leaders-on-Eid-al-Fitr,,,qatar,0,0,en.irna.ir,0,,en.irna.ir,,positive,,,,,,,positive,0.9948467016220093
,,,https://www.theeastafrican.co.ke/tea/news/east-africa/congo-crisis-back-to-square-one-as-kagame-markets-deniability-4974944,,News,,Tamim bin Hamad Al Thani,en,www.theeastafrican.co.ke,2025-04-01,"22‏/03‏/2025 — From left: Rwanda's President Paul Kagame, Qatar's Emir Sheikh Tamim bin Hamad Al Thani and Democratic Republic of Congo (DRC) President Felix Tshisekedi ...",social,link,congo-crisis-back-to-square-one-as-kagame-markets-deniability-4974944,,,qatar,0,0,www.theeastafrican.co.ke,0,,theeastafrican.co.ke,,negative,,,,,,,negative,0.7732141017913818
,,,https://menafn.com/1109371969/Amir-Performs-Eid-Al-Fitr-Prayer-At-Lusail-Praying-Area,,News,,Tamim bin Hamad Al Thani,en,menafn.com,2025-04-01,"قبل 3 أيام — Ramadan QNA Doha, Qatar: The Amir HH Sheikh Tamim bin Hamad Al Thani performed Eid Al Fitr prayer along with citizens at Lusail praying area.",social,link,Amir-Performs-Eid-Al-Fitr-Prayer-At-Lusail-Praying-Area,,,us,0,0,menafn.com,0,,menafn.com,,positive,,,,,,,positive,0.7188147306442261
,,,https://www.bbc.com/news/articles/cy5n60wk137o,,News,,Tamim bin Hamad Al Thani,en,www.bbc.com,2025-04-01,"قبل 6 أيام — In February, Sheikh Tamim bin Hamad Al Thani, the Emir of Qatar, paid a state visit to India, accompanied by a high-level delegation. During the visit, the ...",social,link,cy5n60wk137o,,,us,0,0,www.bbc.com,0,,bbc.com,,neutral,,,,,,,positive,0.9948402047157288
,,,https://www.trt.global/afrika-swahili/article/404d9d357766,,News,,Tamim bin Hamad Al Thani,sw,www.trt.global,2025-04-01,قبل 3 ساعات — ... Tamim bin Hamad Al-Thani./Picha: Wengine. tokea hivi punde. Serikali ya ... Tamim bin Hamad Al-Thani. TRT Global - Viongozi wa Rwanda na DRC wakutana ...,social,link,404d9d357766,,,qatar,0,0,www.trt.global,0,,trt.global,,neutral,,,,,,,negative,0.9857134819030762
,,,https://www.bbc.com/gahuza/articles/cq5zx1ev2vvo,,News,,Tamim bin Hamad Al Thani,sw,www.bbc.com,2025-04-01,"23‏/03‏/2025 — Perezida w'u Rwanda Paul Kagame (ibumoso), Emir wa Qatar Sheikh Tamim ... Tamim bin Hamad Al Thani. Iyo nama yari ""mu rwego rw'ibikorwa byo guhosha ...",social,link,cq5zx1ev2vvo,,,us,0,0,www.bbc.com,0,,bbc.com,,neutral,,,,,,,positive,0.7217930555343628
,,,https://www.threads.net/@lovindoha/post/DHz5fA8o6Sy,,News,,Tamim bin Hamad Al Thani,en,www.threads.net,2025-04-01,"His Highness Sheikh Tamim also attended Eid prayers in Lusail, marking the special occasion with the people of Qatar. Eid Mubarak!. #lovindoha #EidMubarak.",social,link,DHz5fA8o6Sy,,,qatar,0,0,www.threads.net,0,,threads.net,,neutral,,,,,,,positive,0.9932637214660645
,,,https://www.tribuneindia.com/topic/amir-of-qatar-tamim-bin-hamad-al-thani,,News,,Tamim bin Hamad Al Thani,en,www.tribuneindia.com,2025-04-01,"قبل 3 دقائق — It was started by Sardar Dyal Singh Majithia, a public-spirited philanthropist, and is run by a trust comprising five eminent persons as trustees. The Tribune, ...",social,link,amir-of-qatar-tamim-bin-hamad-al-thani,,,us,0,0,www.tribuneindia.com,0,,tribuneindia.com,,neutral,,,,,,,positive,0.9926526546478271
,,,https://www.tbsnews.net/worldbiz/middle-east/emir-sheikh-tamim-bin-hamad-al-thani-royal-profile-833711,,News,,Sheikh Tamim,en,www.tbsnews.net,2025-04-01,"Sheikh Tamim, who has been married three times and has 13 children, enjoys an opulent lifestyle in the lavish Doha Royal Palace. The palace, valued at around $1 ...",social,link,emir-sheikh-tamim-bin-hamad-al-thani-royal-profile-833711,,,qatar,0,0,www.tbsnews.net,0,,tbsnews.net,,positive,,,,,,,positive,0.9996271133422852
,,,https://www.dailysabah.com/politics/diplomacy/erdogan-urges-palestinian-unity-in-calls-with-abbas-al-thani,,News,,Sheikh Tamim,en,www.dailysabah.com,2025-03-29,"President Recep Tayyip Erdoğan held separate phone calls with Palestinian President Mahmoud Abbas and Qatari Emir Sheikh Tamim bin Hamad Al Thani, ...",social,link,erdogan-urges-palestinian-unity-in-calls-with-abbas-al-thani,,,us,0,0,www.dailysabah.com,0,,dailysabah.com,,neutral,,,,,,,negative,0.9601019024848938
,,,https://trt.global/world/article/1dc6e2136e65,,News,,Sheikh Tamim,en,trt.global,2025-03-29,"Erdogan also spoke over the phone with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani and discussed bilateral ties and regional developments, including Israel's ...",social,link,1dc6e2136e65,,,qatar,0,0,trt.global,0,,trt.global,,neutral,,,,,,,positive,0.9937400817871094
,,,https://www.arabnews.com/node/922271/amp,,News,,Sheikh Tamim,en,www.arabnews.com,2025-03-09,Deputy Crown Prince Mohammed bin Salman met with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani in Doha on Tuesday.,social,link,amp,,,us,0,0,www.arabnews.com,0,,arabnews.com,,neutral,,,,,,,positive,0.9949200749397278
,,,https://www.threads.net/@tiqlive/post/DHBEiHLM5dD/an-unforgettable-iftar-banquet-hosted-by-his-highness-the-amir-sheikh-tamim-bin-,,News,,Sheikh Tamim,en,www.threads.net,2025-04-01,"An unforgettable Iftar banquet hosted by His Highness the Amir Sheikh Tamim bin Hamad Al Thani, bringing together members of the ruling family and ...",social,link,an-unforgettable-iftar-banquet-hosted-by-his-highness-the-amir-sheikh-tamim-bin-,,,qatar,0,0,www.threads.net,0,,threads.net,,neutral,,,,,,,positive,0.9997994303703308
,,,https://dohanews.co/sheikh-tamim-calls-somali-president-after-last-weeks-convoy-attack/,,News,,Sheikh Tamim,en,dohanews.co,2025-03-23,“The Amir Sheikh Tamim bin Hamad Al-Thani affirmed that the State of Qatar stands in solidarity with Somalia and rejects all kinds of violence and terrorism ...,social,link,,,,qatar,0,0,dohanews.co,0,,dohanews.co,,negative,,,,,,,positive,0.9974756836891174
,,,https://lovin.co/doha/en/latest/his-highness-sheikh-tamim-shares-eid-greetings-and-attends-prayers-in-lusail/?srsltid=AfmBOoovbz-0n78CY3m4ny8jYsNR914zhCgOHbrLF2Ci9FxHfu8DEo4X,,News,,Sheikh Tamim,en,lovin.co,2025-03-29,"On the occasion of Eid Al Fitr, His Highness Sheikh Tamim bin Hamad Al Thani shared his warmest congratulations with the people of Qatar and beyond.",social,link,?srsltid=AfmBOoovbz-0n78CY3m4ny8jYsNR914zhCgOHbrLF2Ci9FxHfu8DEo4X,,,qatar,0,0,lovin.co,0,,lovin.co,,positive,,,,,,,positive,0.9998239874839783
,,,https://armenpress.am/en/article/1215844,,News,,Sheikh Tamim,en,armenpress.am,2025-03-30,"... Sheikh Tamim bin Hamad Al Thani, Prime Minister of the Republic of Iraq Muhammad Shia' al-Sudani, President of Iraqi Kurdistan Nechirvan Barzani, King ...",social,link,1215844,,,qatar,0,0,armenpress.am,0,,armenpress.am,,positive,,,,,,,positive,0.995552122592926
,,,https://psgtalk.com/2025/03/liverpool-psg-owners-compete-spanish-club-takeover-malaga/,,News,,Sheikh Tamim,en,psgtalk.com,2025-03-29,"Sheikh Tamim bin Hamad Al Thani. News. Liverpool, PSG Owners Competing for ... Sheikh Abdullah bin Nasser bin Abdullah Al Ahmed Al-Thani. However, they ...",social,link,,,,us,0,0,psgtalk.com,0,,psgtalk.com,,neutral,,,,,,,negative,0.9619580507278442
,,,https://www.aa.com.tr/en/turkiye/turkish-qatari-leaders-discuss-israel-s-attacks-in-gaza-lebanon-syria/3523354,,News,,Sheikh Tamim,en,www.aa.com.tr,2025-03-29,ISTANBUL (AA) – Turkish President Recep Tayyip Erdogan and Qatar's Emir Sheikh Tamim bin Hamad Al-Thani spoke over the phone and discussed bilateral ties ...,social,link,3523354,,,us,0,0,www.aa.com.tr,0,,aa.com.tr,,neutral,,,,,,,positive,0.9936500191688538
,,,https://www.newtimes.co.rw/article/25167/opinions/diplomacy-not-dominance-qatars-breakthrough-in-the-dr-congo,,News,,Sheikh Tamim,en,www.newtimes.co.rw,2025-03-26,... President Paul Kagame and his DR Congo counterpart Felix Tshisekedi and the Emir of Qatar Sheikh Tamim bin Hamad Al Thani during a trilateral summit ...,social,link,diplomacy-not-dominance-qatars-breakthrough-in-the-dr-congo,,,qatar,0,0,www.newtimes.co.rw,0,,newtimes.co.rw,,positive,,,,,,,positive,0.9915546774864197
,,,https://www.wam.ae/en/article/biwrdrh-hazza-bin-zayed-offer-eid-al-fitr-payer-sheikh,,News,,Sheikh Tamim,en,www.wam.ae,2025-04-01,"The latest of such partnerships was established with Qatar last month during a visit to New Delhi by the Emir of Qatar, Sheikh Tamim bin... a minute ago. Hazza ...",social,link,biwrdrh-hazza-bin-zayed-offer-eid-al-fitr-payer-sheikh,,,uae,0,0,www.wam.ae,0,,wam.ae,,neutral,,,,,,,positive,0.9981499910354614
,,,https://www.gulftoday.ae/news/2025/04/01/sheikh-mohammed-offers-condolences-to-uaq-ruler-on-passing-of-his-mother,,News,,Sheikh Tamim,en,www.gulftoday.ae,2025-04-01,"Sheikh Saud and Sheikh Rashid Bin Saud received condolences on ... General Dhahi Khalfan Tamim, Deputy Chief of Police and General Security in Dubai; Dr.",social,link,sheikh-mohammed-offers-condolences-to-uaq-ruler-on-passing-of-his-mother,,,uae,0,0,www.gulftoday.ae,0,,gulftoday.ae,,neutral,,,,,,,positive,0.9972375631332397
,,,http://en.kremlin.ru/events/president/news/76584,,News,,Sheikh Tamim,en,en.kremlin.ru,2025-04-01,"Telephone conversation with Emir of Qatar Sheikh Tamim bin Hamad Al Thani March 21, 2025, 16:55 2025-03-21 Team of the Official Website of the President of ...",social,link,76584,,,qatar,0,0,en.kremlin.ru,0,,en.kremlin.ru,,positive,,,,,,,neutral,0.524869978427887
,,,https://sharjah24.ae/en/Articles/2025/03/28/d78,,News,,Sheikh Tamim,en,sharjah24.ae,2025-03-28,"... Sheikh Mishal Al-Ahmad Al-Jaber Al-Sabah, Emir of Kuwait; His Highness Sheikh Tamim bin Hamad Al Thani, Emir of Qatar; His Majesty King Hamad bin Isa Al ...",social,link,d78,,,uae,0,0,sharjah24.ae,0,,sharjah24.ae,,positive,,,,,,,positive,0.9985722303390503
,,,https://www.pbs.org/newshour/politics/watch-lt-gen-dan-razin-caine-gives-opening-statement-in-joint-chiefs-confirmation-hearing,,News,,Sheikh Tamim,en,www.pbs.org,2025-04-01,Iranian President Pezeshkian and Emir of Qatar Sheikh Tamim bin Hamad Al Thani meet in Tehran · World Mar 30. Iran rejects direct nuclear negotiations with the ...,social,link,watch-lt-gen-dan-razin-caine-gives-opening-statement-in-joint-chiefs-confirmation-hearing,,,qatar,0,0,www.pbs.org,0,,pbs.org,,neutral,,,,,,,positive,0.6322230696678162
,,,https://thepeninsulaqatar.com/article/30/03/2025/amir-extends-eid-al-fitr-greetings,,News,,Sheikh Tamim,en,thepeninsulaqatar.com,2025-03-29,"Doha, Qatar: On the occasion of Eid Al Fitr, the Amir His Highness Sheikh Tamim bin Hamad Al Thani took to Twitter to share his warm congratulations t...",social,link,amir-extends-eid-al-fitr-greetings,,,us,0,0,thepeninsulaqatar.com,0,,thepeninsulaqatar.com,,positive,,,,,,,positive,0.9994314312934875
,,,https://www.qatar-tribune.com/article/170061/latest-news/hh-the-amir-swords-arabian-camel-racing-festival-kicks-off-on-tuesday,,News,,Sheikh Tamim,en,www.qatar-tribune.com,2025-03-31,DOHA: The annual festival of purebred Arabian camels racing on the sword of HH the Amir Sheikh Tamim bin Hamad Al-Thani is set to commence on Tuesday.,social,link,hh-the-amir-swords-arabian-camel-racing-festival-kicks-off-on-tuesday,,,us,0,0,www.qatar-tribune.com,0,,qatar-tribune.com,,neutral,,,,,,,positive,0.9972250461578369
,,,https://www.thenationalnews.com/news/uae/2025/03/28/president-sheikh-mohamed-exchanges-eid-al-fitr-greetings-with-leaders-of-neighbouring-nations/,,News,,Sheikh Tamim,en,www.thenationalnews.com,2025-03-28,"Calls were made between Sheikh Mohamed and the Emir of Kuwait, Sheikh Meshal; Qatar's Emir Sheikh Tamim; King Hamad of Bahrain; King Abdullah II of Jordan ...",social,link,,,,us,0,0,www.thenationalnews.com,0,,thenationalnews.com,,positive,,,,,,,positive,0.9449448585510254
,,,https://www.omanobserver.om/article/1168367/oman/his-majesty/hm-the-sultan-exchanges-eid-greetings,,News,,Sheikh Tamim,en,www.omanobserver.om,2025-03-29,"... Sheikh Mohammed bin Zayed Al Nahyan, President of the United Arab Emirates (UAE), King Hamad bin Issa Al Khalifa of the Kingdom of Bahrain, Sheikh Tamim bin ...",social,link,hm-the-sultan-exchanges-eid-greetings,,,qatar,0,0,www.omanobserver.om,0,,omanobserver.om,,positive,,,,,,,positive,0.9974831938743591
,,,https://www.trt.global/afrika-swahili/article/404d9d357766,,News,,Sheikh Tamim,sw,www.trt.global,2025-04-01,"... Sheikh Tamim bin Hamad Al-Thani./Picha: Wengine ... Machi 18 mwaka huu, Rais wa DRC Felix Tshisekedi na Paul Kagame wa Rwanda, walikutana jijini Doha, mbele ya ...",social,link,404d9d357766,,,qatar,0,0,www.trt.global,0,,trt.global,,neutral,,,,,,,negative,0.7768607139587402
,,,https://www.dailysabah.com/politics/diplomacy/erdogan-urges-palestinian-unity-in-calls-with-abbas-al-thani,,News,,Sheikh Tamim,en,www.dailysabah.com,2025-04-01,"قبل 3 أيام — President Recep Tayyip Erdoğan held separate phone calls with Palestinian President Mahmoud Abbas and Qatari Emir Sheikh Tamim bin Hamad Al Thani, ...",social,link,erdogan-urges-palestinian-unity-in-calls-with-abbas-al-thani,,,us,0,0,www.dailysabah.com,0,,dailysabah.com,,neutral,,,,,,,negative,0.967111349105835
,,,https://www.arabnews.com/node/922271/amp,,News,,Sheikh Tamim,en,www.arabnews.com,2025-03-09,23‏/03‏/2025 — Deputy Crown Prince Mohammed bin Salman met with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani in Doha on Tuesday.,social,link,amp,,,us,0,0,www.arabnews.com,0,,arabnews.com,,neutral,,,,,,,positive,0.9939350485801697
,,,https://www.tbsnews.net/tags/qatars-emir-sheikh-tamim-bin-hamad-al-thani,,News,,Sheikh Tamim,en,www.tbsnews.net,2025-04-01,"قبل 12 ساعة — Qatar emir to pay state visit to UK. The emir, 44, and his consort, Sheikha Jawaher bint Hamad Al Thani, are due to arrive at Stansted airport east of ...",social,link,qatars-emir-sheikh-tamim-bin-hamad-al-thani,,,qatar,0,0,www.tbsnews.net,0,,tbsnews.net,,neutral,,,,,,,positive,0.9596787095069885
,,,https://trt.global/world/article/1dc6e2136e65,,News,,Sheikh Tamim,en,trt.global,2025-04-01,"قبل 3 أيام — Erdogan also spoke over the phone with Qatar's Emir Sheikh Tamim bin Hamad Al-Thani and discussed bilateral ties and regional developments, including Israel's ...",social,link,1dc6e2136e65,,,qatar,0,0,trt.global,0,,trt.global,,neutral,,,,,,,positive,0.9928256273269653
