source,platform,type,post_id,date,text,title,url,image_url,domain,country,query,file_source,description,content,published_date,source_url,language,retweets,likes,user_location,comments,sentiment,user_display_name,user_name,user_avatar,reply_count,quote_count,view_count,is_reply,is_retweet,is_quote,sentiment_label,sentiment_score
News,www.israelhayom.com,article,CBMilgFBVV95cUxPZklCaWZJa1JscFJsVEUwc0p2ZTlfbnVxVFlRbjEwN1pXTjk3T1E2REFkZFZpR3lyQ1BGN09LeThfaXYweXZTTWpISE1lSURrN24zenlzckF4VDZKaWpsWEk3ckJSNkRkOXNlOFh4RXU4UTU3UTk0WUIxMjEtcnRQTU9XUDhOcC1OZlJfNFpUNW04Mkx0ZXc,2025-04-06,"Netanyahu, the truth, and his own Qatargate narrative","Netanyahu, the truth, and his own Qatargate narrative",https://news.google.com/articles/CBMilgFBVV95cUxPZklCaWZJa1JscFJsVEUwc0p2ZTlfbnVxVFlRbjEwN1pXTjk3T1E2REFkZFZpR3lyQ1BGN09LeThfaXYweXZTTWpISE1lSURrN24zenlzckF4VDZKaWpsWEk3ckJSNkRkOXNlOFh4RXU4UTU3UTk0WUIxMjEtcnRQTU9XUDhOcC1OZlJfNFpUNW04Mkx0ZXc,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSDmW19hKO9dAG17I0bGABNBF8GgZLlFUMP2M8og_eMdbolFFAkn9lVrIMNAEKrVG9JRQ,www.israelhayom.com,us,Qatar leader,news,,,,,,8,13,,11,,,news.google.com,,,,,,,,positive,0.926163375377655
News,Haaretz,article,CBMijgJBVV95cUxObFc1cW5JZjhJRjN1eUotX2dEcFhqb1JBVE52ZEdaa0hwdmM5LWs4c2htRURvbkRtb3NqWVNsOXMxdDVHVWVBcFZFWlJTT0ctaFhycUJKRUtNaFJsUm1ERy1DWVdBTTRfT2xIa0FfdXFmUzVsc2ZVSkdjc0ZkS2oxRlFHbF9HbWJ3RU5GNnI2WVE3MHBnQ1JOYS1CeVRDMDU1X21qeHBlVW9xVkZldTFDTTIySTNpT1ZIU1E1VkRjV0w3cGtUSVpuaUlCSkxLYTB5ZGNnUWpHTHY5TklaTzdzeDlzNUdZaVdMVXUxQmRTWUkyQUFBT3RvNzVqUkhvdkY1RUNYNWdOc0s5S3BXZlE,2025-04-05,"'Messianics unwilling to replace Hamas': Israelis protest for hostage deal, against gov't","'Messianics unwilling to replace Hamas': Israelis protest for hostage deal, against gov't",https://news.google.com/articles/CBMijgJBVV95cUxObFc1cW5JZjhJRjN1eUotX2dEcFhqb1JBVE52ZEdaa0hwdmM5LWs4c2htRURvbkRtb3NqWVNsOXMxdDVHVWVBcFZFWlJTT0ctaFhycUJKRUtNaFJsUm1ERy1DWVdBTTRfT2xIa0FfdXFmUzVsc2ZVSkdjc0ZkS2oxRlFHbF9HbWJ3RU5GNnI2WVE3MHBnQ1JOYS1CeVRDMDU1X21qeHBlVW9xVkZldTFDTTIySTNpT1ZIU1E1VkRjV0w3cGtUSVpuaUlCSkxLYTB5ZGNnUWpHTHY5TklaTzdzeDlzNUdZaVdMVXUxQmRTWUkyQUFBT3RvNzVqUkhvdkY1RUNYNWdOc0s5S3BXZlE,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQwtvM3Cf8DAs441HMj6rBJ3331kidX0jd_MO65EKfAy2uPET4r6NM2AwIhjl_17ErOxQ,www.haaretz.com,us,Qatar leader,news,,,,,,4,14,,7,,,news.google.com,,,,,,,,negative,0.9868907332420349
News,Pittsburgh Post-Gazette,article,CBMi0wFBVV95cUxNMG5JbHdaa3pjSUV5VV9HQUFySF96UjRLRkR0bTRzOEpUbDFiNXAwWEFGaDZDRWxSaFlmQUxSSC1KSGY5dXZoclJnamtramRRYl9TZmdRLWlqSE1xd0M5SjNqNy1qQnZRQm1SQ1lwREJXamQxWWJfRnoyTWdvNnktZ2cwc2EtZmZadUpqbVMwQWNYZ1lpNS13UGVwOVJ1NHV1YUxzanVoUkQ1YXFIMVBONWsxMUlLdXUxWVZFSllIQU8tekxCTVU2dUhpaHNSRDJKaHd3,2025-04-05,President Trump's upcoming White House meeting with Netanyahu is expected to focus on Gaza and tariffs,President Trump's upcoming White House meeting with Netanyahu is expected to focus on Gaza and tariffs,https://news.google.com/articles/CBMi0wFBVV95cUxNMG5JbHdaa3pjSUV5VV9HQUFySF96UjRLRkR0bTRzOEpUbDFiNXAwWEFGaDZDRWxSaFlmQUxSSC1KSGY5dXZoclJnamtramRRYl9TZmdRLWlqSE1xd0M5SjNqNy1qQnZRQm1SQ1lwREJXamQxWWJfRnoyTWdvNnktZ2cwc2EtZmZadUpqbVMwQWNYZ1lpNS13UGVwOVJ1NHV1YUxzanVoUkQ1YXFIMVBONWsxMUlLdXUxWVZFSllIQU8tekxCTVU2dUhpaHNSRDJKaHd3,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQmVDkw8hCmfSp21Bhyv94cs0s0DyKnuXHWsnJFI0_2Kuy3ApOfBPpOPcjvJeOAz8rJEg,www.post-gazette.com,us,Qatar leader,news,,,,,,8,11,,9,,,news.google.com,,,,,,,,negative,0.765622615814209
News,The Peninsula Qatar,article,CBMipwFBVV95cUxPbG9xSUJ0TXBqMjVpd3lSQmdxSDRabTRXMU5aNVFPaVAwYTlVdExPVXE3M3FtaGNFSV9xWnFRV2hrRlI2X3Y5eDdTMGtxQXpKRUNENmt0ckhlbzNjQzVyZUJ1Nk54bVExNUt6VFRKRW1Vc3NYSVBYZXUyZ3NOMzFFaGZBRV9GSVJlRWM1bnRqUDVjbjhVR2s1WmhoZmV3M3dPN0pBdWlGTQ,2025-04-06,Tens of thousands march in US against Trump 'devastation',Tens of thousands march in US against Trump 'devastation',https://news.google.com/articles/CBMipwFBVV95cUxPbG9xSUJ0TXBqMjVpd3lSQmdxSDRabTRXMU5aNVFPaVAwYTlVdExPVXE3M3FtaGNFSV9xWnFRV2hrRlI2X3Y5eDdTMGtxQXpKRUNENmt0ckhlbzNjQzVyZUJ1Nk54bVExNUt6VFRKRW1Vc3NYSVBYZXUyZ3NOMzFFaGZBRV9GSVJlRWM1bnRqUDVjbjhVR2s1WmhoZmV3M3dPN0pBdWlGTQ,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQlKRLDQHgKSvMUkLEQaFtJjBzze6ifbCSY-ICWzo3bZL8dYmMVaxwnXljtucPI5eb7rA,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,7,4,,11,,,news.google.com,,,,,,,,positive,0.619020402431488
News,WHEC.com,article,CBMipwFBVV95cUxOSG4yaFp5TFk5aC00SjdGMUtoY3gxaTJ5SDZZZmpSLXF1OXRNdjlreWxNMk5hR0lOSmpFbTEzdzZ0NXFMRXVKT2pGQ2xtNGpJdFQxXzFMeUNoTXRTVVo2dngwbVVtVnlvZ2lSOW1wdFVwLXNkMW5TVGFseUV6VlJGYm5jYUpXcWRtcUNILWFxS08wT3NfZHg5YnlINFpQRDYtbkF6WV9kYw,2025-04-05,"Trump and Netanyahu will meet again Monday on Gaza, tariffs and more","Trump and Netanyahu will meet again Monday on Gaza, tariffs and more",https://news.google.com/articles/CBMipwFBVV95cUxOSG4yaFp5TFk5aC00SjdGMUtoY3gxaTJ5SDZZZmpSLXF1OXRNdjlreWxNMk5hR0lOSmpFbTEzdzZ0NXFMRXVKT2pGQ2xtNGpJdFQxXzFMeUNoTXRTVVo2dngwbVVtVnlvZ2lSOW1wdFVwLXNkMW5TVGFseUV6VlJGYm5jYUpXcWRtcUNILWFxS08wT3NfZHg5YnlINFpQRDYtbkF6WV9kYw,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSnbQTWRm8nwCFFOwQHeILH0RXsYmFichlHoVZJe09og5IbwEHhyJ1CjoWmNoOBH6OhUw,www.whec.com,us,Qatar leader,news,,,,,,4,12,,10,,,news.google.com,,,,,,,,positive,0.951947808265686
News,TRT World,article,CBMiWEFVX3lxTE9IUWtfM3IzTWtSaWtEY0hTdktMQTVoS1Nyd2drWUlKdVg4azFtLVI2TnpvWGZuYnZvazU3dEhVMGhjbTRYdFh3MVJybXhJeDRNNWVISU9VR0Y,2025-04-05,DRC govt meets M23 rebels in Qatar: source close to talks,DRC govt meets M23 rebels in Qatar: source close to talks,https://news.google.com/articles/CBMiWEFVX3lxTE9IUWtfM3IzTWtSaWtEY0hTdktMQTVoS1Nyd2drWUlKdVg4azFtLVI2TnpvWGZuYnZvazU3dEhVMGhjbTRYdFh3MVJybXhJeDRNNWVISU9VR0Y,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSuq7OU1Um9cWk9OMPA4gxdvy7W37T_mZ_4Zl1rTkbn4Mk3y9n8rtw7_zpymFYJXSSXaw,trt.global,qatar,Qatar leader,news,,,,,,2,9,,8,,,news.google.com,,,,,,,,negative,0.837440013885498
News,MSN,article,CBMi9gJBVV95cUxNYlRRbzJXN1VJZlFYTTU1cnRVdVRBOFV3ZlFuODdYM3hCV3VDQ21GM2tyV0psbUZ4V3ppWXJZb2JnYlowdmtOR3BFYkJ0d0hCSHo2NktLUnFxanp6TzJXamhEQng0RUhpdjlUcHNoQW50enFGSm9jN0Y5bHpETXJtYXpNS1RzRnZxRVo2bDlPYmZMV0g0ZWlhamc2dEM5SldBc0V5MHFhMDYwOUt4SUVDd3c4NlY4QUc4Y3RIWWF6ak5SRkNFSEZiYnVPT0RoMW9rVTRleFEzUFdfSjFzVk90cE5ldjVqSzRrWXY1eVJHZVJNa09aWXpGUEhHUUZLamZyU1k2TW5VY3NRU3ZiWEt1dnA4NXRWWDZfOXA0Tld2N3JqaEpuNkVRR2dQZ3d6X21EQkowM3hrNzZIZE5kRFBPT0FQeUxjbW5UQVVCYmRocjFTSFJuVWZuRzZTVXhOWTltbjQ0REZCd0tqZVNJa3JNM0hRZzZjQQ,2025-04-05,Revealed: Qatar Airways creates 'world's first' airline commercial where YOU can be the star. Here's how...,Revealed: Qatar Airways creates 'world's first' airline commercial where YOU can be the star. Here's how...,https://news.google.com/articles/CBMi9gJBVV95cUxNYlRRbzJXN1VJZlFYTTU1cnRVdVRBOFV3ZlFuODdYM3hCV3VDQ21GM2tyV0psbUZ4V3ppWXJZb2JnYlowdmtOR3BFYkJ0d0hCSHo2NktLUnFxanp6TzJXamhEQng0RUhpdjlUcHNoQW50enFGSm9jN0Y5bHpETXJtYXpNS1RzRnZxRVo2bDlPYmZMV0g0ZWlhamc2dEM5SldBc0V5MHFhMDYwOUt4SUVDd3c4NlY4QUc4Y3RIWWF6ak5SRkNFSEZiYnVPT0RoMW9rVTRleFEzUFdfSjFzVk90cE5ldjVqSzRrWXY1eVJHZVJNa09aWXpGUEhHUUZLamZyU1k2TW5VY3NRU3ZiWEt1dnA4NXRWWDZfOXA0Tld2N3JqaEpuNkVRR2dQZ3d6X21EQkowM3hrNzZIZE5kRFBPT0FQeUxjbW5UQVVCYmRocjFTSFJuVWZuRzZTVXhOWTltbjQ0REZCd0tqZVNJa3JNM0hRZzZjQQ,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRuhBVwU_b8LhtB76l6B3GpA3Ruu4M7vBxd8H9mWdEjK1bIaM6rUFn5oi0MoVTixKLxFw,www.msn.com,us,Qatar leader,news,,,,,,2,3,,10,,,news.google.com,,,,,,,,positive,0.9987938404083252
News,The Straits Times,article,CBMiyAFBVV95cUxPQVh2YnNyYXBUYjhSdEYzUjgyUDlmWFEwellIV01rVFUzZjZHNlpNSTMxMzZzb1EwTzBBcWFCR3ZvM2R6aTdYSXZNT3dPckgtWmVsQXgydDBTM2ZscjFjVlVaZ193azFpb1pGbzM1LXJEeWRWZ1pSRFhsd2dpWmJBeERrOHhkSTlzVUJRYldydjR6dGg5LVJLWWFBczlPenNjRHVmREc2bGhvYnd6Q0ppTWtvekp3MldQWGVJdmR6YlpKNEJhNUl1RA,2025-04-06,"Iran wants indirect talks with US, warns regional countries over strikes against it","Iran wants indirect talks with US, warns regional countries over strikes against it",https://news.google.com/articles/CBMiyAFBVV95cUxPQVh2YnNyYXBUYjhSdEYzUjgyUDlmWFEwellIV01rVFUzZjZHNlpNSTMxMzZzb1EwTzBBcWFCR3ZvM2R6aTdYSXZNT3dPckgtWmVsQXgydDBTM2ZscjFjVlVaZ193azFpb1pGbzM1LXJEeWRWZ1pSRFhsd2dpWmJBeERrOHhkSTlzVUJRYldydjR6dGg5LVJLWWFBczlPenNjRHVmREc2bGhvYnd6Q0ppTWtvekp3MldQWGVJdmR6YlpKNEJhNUl1RA,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQh0FZ9XcpjMwpXG1tGrbBCsgVfZXeeyaAgdOB-7FZKjMEGFoTQo1RxbGjtSAbbFweoqQ,www.straitstimes.com,us,Qatar leader,news,,,,,,7,3,,9,,,news.google.com,,,,,,,,negative,0.9894291758537292
News,Crash.net,article,CBMipgFBVV95cUxPUlFDTm42T1VBdnNPRk80OEw4eTN0UTdVOFNEZ2I0THNxb0lVZ0lwNjc1MDNQbVVPWXZVUmlncWdiXzhuc2tZWUdNdGQ3Rm9wWmhQTnBnQjU4TlVvM0xvaWVOSG00Z2Y3SHl2eDF2alFMTEZyZkFGZ190MTZOVkxJbXdJek9vbUNKa2hEZFFaMWUtSnkxalRVS0pUNzduUVh3VUlleTh3,2025-04-05,"Marc Marquez set for “Pecco’s territory”, Bagnaia can win “a head-to-head”","Marc Marquez set for “Pecco’s territory”, Bagnaia can win “a head-to-head”",https://news.google.com/articles/CBMipgFBVV95cUxPUlFDTm42T1VBdnNPRk80OEw4eTN0UTdVOFNEZ2I0THNxb0lVZ0lwNjc1MDNQbVVPWXZVUmlncWdiXzhuc2tZWUdNdGQ3Rm9wWmhQTnBnQjU4TlVvM0xvaWVOSG00Z2Y3SHl2eDF2alFMTEZyZkFGZ190MTZOVkxJbXdJek9vbUNKa2hEZFFaMWUtSnkxalRVS0pUNzduUVh3VUlleTh3,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQl-xia3b6Kds2WOlI-vZSXHiTOUHf1tAaEFEVqOq4wWQcbC7JxbNhI_VmZGxxNt6Qvrw,www.crash.net,unknown,Qatar leader,news,,,,,,6,4,,4,,,news.google.com,,,,,,,,positive,0.9994007349014282
News,ایران اینترنشنال,article,CBMiUkFVX3lxTE5kbVk0N3pOT3JVdDNvU1JtSnpUYk1mOGlSZWtwQ3ZsVFB4Uk1oMGpEQ1BUVlZoamxoUzNJamNBbWVieDBGZjFILTJwWk9XTkVuQWc,2025-04-05,Tehran voices remain divided on US negotiations,Tehran voices remain divided on US negotiations,https://news.google.com/articles/CBMiUkFVX3lxTE5kbVk0N3pOT3JVdDNvU1JtSnpUYk1mOGlSZWtwQ3ZsVFB4Uk1oMGpEQ1BUVlZoamxoUzNJamNBbWVieDBGZjFILTJwWk9XTkVuQWc,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS4R6jnLjoXbP0IuoNqy65dTAiD4MJeXOALNl-tJcsiYBHHORr0Vk2q0TbAdBYES7u2mA,www.iranintl.com,us,Qatar leader,news,,,,,,7,6,,9,,,news.google.com,,,,,,,,negative,0.9633878469467163
News,The Peninsula Qatar,article,CBMihwFBVV95cUxOQWVnblNIVkp0MEJMdXhHOEFEbm9jVHI4SWRyenZrQ044UWYtMEI0RVlqaEwyOHpJQXNpVUVzbWIzT25uR1V3amhXWks3OV96bFhXdU5LZ3N4TXJxWlVNMS1jakI2R2RHR3NBX3p4VEhqRlBrWXRiOFNYYjZ1Um5BTVBRblJEdXc,2025-04-06,Xiaomi unveils Xiaomi 15 Series,Xiaomi unveils Xiaomi 15 Series,https://news.google.com/articles/CBMihwFBVV95cUxOQWVnblNIVkp0MEJMdXhHOEFEbm9jVHI4SWRyenZrQ044UWYtMEI0RVlqaEwyOHpJQXNpVUVzbWIzT25uR1V3amhXWks3OV96bFhXdU5LZ3N4TXJxWlVNMS1jakI2R2RHR3NBX3p4VEhqRlBrWXRiOFNYYjZ1Um5BTVBRblJEdXc,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJeR_kCdQ7TkEak9HSJRiLM4g8LNKlAfjG51RpGRQYJM_jvcDb4oZ0ryg5xlArCEfpug,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,7,6,,9,,,news.google.com,,,,,,,,positive,0.9949213862419128
News,MSN,article,CBMilAFBVV95cUxQTk1KTXdLYWdKcFB5MF9DMzk3WkQycG9iRHNUNVdkRHd2RzY3SUYzeUxuUF9fWFN0Yl9XWHoyV3NuV1dEY1ZjRVpfTnA1a05PX0hPTWswYVNsdlljczVCRVBuQTU0MUlsZVU5dExCbnZDaV9OOXFnanJTdFdPS2tuUjVfTmFRRUl1cEp4bEp4NzFPelp2,2025-04-05,Shura Council speaker meets IPU president,Shura Council speaker meets IPU president,https://news.google.com/articles/CBMilAFBVV95cUxQTk1KTXdLYWdKcFB5MF9DMzk3WkQycG9iRHNUNVdkRHd2RzY3SUYzeUxuUF9fWFN0Yl9XWHoyV3NuV1dEY1ZjRVpfTnA1a05PX0hPTWswYVNsdlljczVCRVBuQTU0MUlsZVU5dExCbnZDaV9OOXFnanJTdFdPS2tuUjVfTmFRRUl1cEp4bEp4NzFPelp2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRURtlcw7iNRD7iyDZ96zQqB_PgZJ0TF-LnCpMj4WolzcdfRKGqlQ3_ZaYcK5e5I_PdOQ,www.msn.com,us,Qatar leader,news,,,,,,8,11,,6,,,news.google.com,,,,,,,,positive,0.9876222014427185
News,The Peninsula Qatar,article,CBMioAFBVV95cUxORzhyV2x3Qnk2T1lacFlPZDlnREJFRXFVaEROa3llQXZ2cHQ3X2JvUlNTaFBxSHhuTW42VHI5T2dTcnVZOURMWnhmeGswZ3l6Zkd4QUZVN2NYYlAwVV8yQnFFRXJFVjk0b1J6ZlkyUDFfQXJ0OEdkYmtsclo1YWNWWVM2SkkweFg1TGdEVm02Q21Cb3BMTEQwcXBjYWNVVXlH,2025-04-06,Explosions as Ukraine capital under missile attack,Explosions as Ukraine capital under missile attack,https://news.google.com/articles/CBMioAFBVV95cUxORzhyV2x3Qnk2T1lacFlPZDlnREJFRXFVaEROa3llQXZ2cHQ3X2JvUlNTaFBxSHhuTW42VHI5T2dTcnVZOURMWnhmeGswZ3l6Zkd4QUZVN2NYYlAwVV8yQnFFRXJFVjk0b1J6ZlkyUDFfQXJ0OEdkYmtsclo1YWNWWVM2SkkweFg1TGdEVm02Q21Cb3BMTEQwcXBjYWNVVXlH,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKtu82l-ArSpD3WL8xGkaVdp7Rd_MPIjp9OXewPac7wZ_RaEDkh5ahhnaQGqWhHs7Dkw,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,1,12,,5,,,news.google.com,,,,,,,,positive,0.8419310450553894
News,The Peninsula Qatar,article,CBMipwFBVV95cUxOQnNKTWVpZGFRdGdsN014SlgxQ3NnUnBpc0ppS1dHMHZaZDFYanRpdEtFZTZTR3ZRalJyaHNHLXJxc2syWm1rdHZZUFV1bWxHa3MtUkRXb3U4S05qcWxfQl9tbnF3MVQ1VlBSRnFnclk1S0czbTN3VWtnOW52X19pX3RlemZ4bzExWTlEVzBzVG9CSjVDdEpYSFZlYWpHVkxuTlM0bTdFdw,2025-04-05,Toby Bailey appointed as Qatar national team head coach,Toby Bailey appointed as Qatar national team head coach,https://news.google.com/articles/CBMipwFBVV95cUxOQnNKTWVpZGFRdGdsN014SlgxQ3NnUnBpc0ppS1dHMHZaZDFYanRpdEtFZTZTR3ZRalJyaHNHLXJxc2syWm1rdHZZUFV1bWxHa3MtUkRXb3U4S05qcWxfQl9tbnF3MVQ1VlBSRnFnclk1S0czbTN3VWtnOW52X19pX3RlemZ4bzExWTlEVzBzVG9CSjVDdEpYSFZlYWpHVkxuTlM0bTdFdw,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMbttAgKYUzSUiG5ieQEzn-Jve6W8to3K774yrBVRGMBDle6q_0szvWeSsIF8J431AMA,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,2,3,,12,,,news.google.com,,,,,,,,positive,0.9909020066261292
News,The Peninsula Qatar,article,CBMiswFBVV95cUxQcDRid2V1eEE1bFRPZ1NpaDloN1MxWWFpSy1NVU4zN2h3TDZvdDJkYl9OZGxkV1BxUVVoNnlUbHRrT1pGV29mVkZSZzRGbDJhUV96Qy03NG84Y1pZYXNBQ3plWFpNZjcyTTNLRENaNXJoRllLZUg3ZkJQbW1MRDBfUXlBZmpiTHh5b2lqTEJGWUxqNi0tRVhmX0NpYzhxY2ZKNEk1MmxwdEtNSDNBakxsS2hERQ,2025-04-05,Italian Economy Minister warns against retaliatory tariffs on US,Italian Economy Minister warns against retaliatory tariffs on US,https://news.google.com/articles/CBMiswFBVV95cUxQcDRid2V1eEE1bFRPZ1NpaDloN1MxWWFpSy1NVU4zN2h3TDZvdDJkYl9OZGxkV1BxUVVoNnlUbHRrT1pGV29mVkZSZzRGbDJhUV96Qy03NG84Y1pZYXNBQ3plWFpNZjcyTTNLRENaNXJoRllLZUg3ZkJQbW1MRDBfUXlBZmpiTHh5b2lqTEJGWUxqNi0tRVhmX0NpYzhxY2ZKNEk1MmxwdEtNSDNBakxsS2hERQ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFNVGuGzc3BDhi_RQvmActl7FDPblEyyd7IHTwogVzIlciGojh1GcuJZli937_7wIT-w,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,1,11,,6,,,news.google.com,,,,,,,,negative,0.8674768805503845
News,The Peninsula Qatar,article,CBMipwFBVV95cUxOdUw0Q3poYVRQNlNCbFJjajBieE1GTVRfVXluTnU0ZEI2SzF3UWFTV0x0SlpZTUN0NF9ybkN0bjFybkpkX3JuQ25VbXdqSXVOcG5CSUd2NlY1dk1Gb01LZjVQRk9BVlZpZ2QtRFNDWG9ULXJpMl9JMko3ZzNjOGdKcVRNNTU4T0RqU3JKbzRNQUVWRDZ2ajRYbDJhV2tmNDlua2xCR2wtUQ,2025-04-05,Lula admits 'still a lot to do' for Indigenous Brazilians,Lula admits 'still a lot to do' for Indigenous Brazilians,https://news.google.com/articles/CBMipwFBVV95cUxOdUw0Q3poYVRQNlNCbFJjajBieE1GTVRfVXluTnU0ZEI2SzF3UWFTV0x0SlpZTUN0NF9ybkN0bjFybkpkX3JuQ25VbXdqSXVOcG5CSUd2NlY1dk1Gb01LZjVQRk9BVlZpZ2QtRFNDWG9ULXJpMl9JMko3ZzNjOGdKcVRNNTU4T0RqU3JKbzRNQUVWRDZ2ajRYbDJhV2tmNDlua2xCR2wtUQ,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTx3kHIVKX3IjC4CxgTV1quBoiyOilerDQI_25NfMVxw2x5oDI9WRYO_yni9Zl4LTG52w,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,7,6,,10,,,news.google.com,,,,,,,,positive,0.9691924452781677
News,The Peninsula Qatar,article,CBMiuAFBVV95cUxNaWdvT0RTWC1Cdm9Fc0Z0Mm5zOFluaGdGaDJyUkR5eTFLSTMyc3ZmQXhkYXVaWEVKalZUdERDVjBuVTNRWFdrUjhkbEpkYnNXQ3lrVzFyWjlBeE9PSzRFczZNRFNpTmFvUm1ZOVJxenJBR3Ezc2M4dmpsT0xNV3NPclpadWFfWWs4bDBRRVJLQXpZdWw2V1RpYlo5dXd0QVRNRTJrU0RYZmp6ZjVNTzNTTzdvQWlOY3c2,2025-04-05,Leading garment producer Bangladesh holds crisis talks on US tariffs,Leading garment producer Bangladesh holds crisis talks on US tariffs,https://news.google.com/articles/CBMiuAFBVV95cUxNaWdvT0RTWC1Cdm9Fc0Z0Mm5zOFluaGdGaDJyUkR5eTFLSTMyc3ZmQXhkYXVaWEVKalZUdERDVjBuVTNRWFdrUjhkbEpkYnNXQ3lrVzFyWjlBeE9PSzRFczZNRFNpTmFvUm1ZOVJxenJBR3Ezc2M4dmpsT0xNV3NPclpadWFfWWs4bDBRRVJLQXpZdWw2V1RpYlo5dXd0QVRNRTJrU0RYZmp6ZjVNTzNTTzdvQWlOY3c2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTTYNKGYoN4d0_d-NVWprFTgB0xzsNXfEMXSKioUTPKIXt5MP4fR94Dgn-WtvCaRD_V4A,thepeninsulaqatar.com,qatar,Qatar leader,news,,,,,,6,14,,9,,,news.google.com,,,,,,,,negative,0.9573307633399963
News,The Straits Times,article,CBMisAFBVV95cUxPdmFKeTRLYWY0bXFVaW03ZWczX3hoNHd3RkRnVV85RjVFeHJ4SVpBOFdtVmQ0amY3LXNuSkhIZHN5Nk1KNjNrNzZJa1lSODNLWGFCTkZUd2tTYzNUVE03UkpQLWtNXzUtamhJZFo1ZzQ4b0R2TkV3QmRXV3FySFhiXzNlTFhmNllHb2pBZzcwenpPNTNEa0xHcTZQX2s2NTUydXhLYU9IYzlHcVllcUhpdw,2025-04-05,Red Bull’s Max Verstappen conjures up stunning pole lap at Suzuka,Red Bull’s Max Verstappen conjures up stunning pole lap at Suzuka,https://news.google.com/articles/CBMisAFBVV95cUxPdmFKeTRLYWY0bXFVaW03ZWczX3hoNHd3RkRnVV85RjVFeHJ4SVpBOFdtVmQ0amY3LXNuSkhIZHN5Nk1KNjNrNzZJa1lSODNLWGFCTkZUd2tTYzNUVE03UkpQLWtNXzUtamhJZFo1ZzQ4b0R2TkV3QmRXV3FySFhiXzNlTFhmNllHb2pBZzcwenpPNTNEa0xHcTZQX2s2NTUydXhLYU9IYzlHcVllcUhpdw,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR8yeBFa-qyoNBAO0Q3yzlulNIdjIuVpTVGpX0Of8KYmZCHIN0erx_oF1_fhf24Mi6Z8Q,www.straitstimes.com,us,Qatar leader,news,,,,,,2,13,,12,,,news.google.com,,,,,,,,positive,0.9990519881248474
News,thenationalnews.com,article,CBMi1gFBVV95cUxPdkNUeDdKaDRqejhtTjZMWWlBU2hhOWtZd2dSSTFORkkxdFRwWXBIdUU1ZlRRTWgtajh1RG90OXpsamRCWkJXcXZidWFna1BzZm5uTzI3T1pjb0J0eV9vWHQ5WHM1SDJydkxmVE1sUG5hWkR5aldKSHpyLVNPLWUzZEYzTmhDMXlqVHNkTUtJQUk5QnFyUnR1QV8zOXlqRGwxYWhiYVZiZFd4V1BERTlfbDEtOTV6TFlZLVZuT0tGX1hoUHd2NDV2anp2NjdSSlhPaFdmdFF3,2025-04-05,President of Palestinian Red Crescent Society appeals to UN over aid workers' deaths in Gaza,President of Palestinian Red Crescent Society appeals to UN over aid workers' deaths in Gaza,https://news.google.com/articles/CBMi1gFBVV95cUxPdkNUeDdKaDRqejhtTjZMWWlBU2hhOWtZd2dSSTFORkkxdFRwWXBIdUU1ZlRRTWgtajh1RG90OXpsamRCWkJXcXZidWFna1BzZm5uTzI3T1pjb0J0eV9vWHQ5WHM1SDJydkxmVE1sUG5hWkR5aldKSHpyLVNPLWUzZEYzTmhDMXlqVHNkTUtJQUk5QnFyUnR1QV8zOXlqRGwxYWhiYVZiZFd4V1BERTlfbDEtOTV6TFlZLVZuT0tGX1hoUHd2NDV2anp2NjdSSlhPaFdmdFF3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2AhbDu3rpN3Gk-yaoKSJZqdpkfkDR7XBA1cC614uC4jrhT9gphk4yVcvZLN_nTE3Lbg,www.thenationalnews.com,us,Qatar leader,news,,,,,,4,14,,5,,,news.google.com,,,,,,,,positive,0.7924760580062866
